Date_ItemName_ENG,LocalHealthBoard_ItemName_ENG,Indicator_ItemName_ENG,Data
07-Dec-20,Cwm Taf Morgannwg University Local Health Board,COVID-19 admissions (suspected and confirmed),14
07-Dec-20,Cwm Taf Morgannwg University Local Health Board,Non-COVID-19 admissions&#10;,53
07-Dec-20,Hywel Dda University Local Health Board,COVID-19 admissions (suspected and confirmed),6
07-Dec-20,Hywel Dda University Local Health Board,Non-COVID-19 admissions&#10;,71
07-Dec-20,Powys Teaching Local Health Board,COVID-19 admissions (suspected and confirmed),0
07-Dec-20,Powys Teaching Local Health Board,Non-COVID-19 admissions&#10;,0
07-Dec-20,Swansea Bay University Local Health Board,COVID-19 admissions (suspected and confirmed),7
07-Dec-20,Swansea Bay University Local Health Board,Non-COVID-19 admissions&#10;,36
07-Dec-20,Velindre University NHS Trust,COVID-19 admissions (suspected and confirmed),0
07-Dec-20,Velindre University NHS Trust,Non-COVID-19 admissions&#10;,0
07-Dec-20,Wales,COVID-19 admissions (suspected and confirmed),63
07-Dec-20,Wales,Non-COVID-19 admissions&#10;,482
08-Dec-20,Aneurin Bevan University Local Health Board,COVID-19 admissions (suspected and confirmed),24
08-Dec-20,Aneurin Bevan University Local Health Board,Non-COVID-19 admissions&#10;,274
08-Dec-20,Betsi Cadwaladr University Local Health Board,COVID-19 admissions (suspected and confirmed),11
08-Dec-20,Betsi Cadwaladr University Local Health Board,Non-COVID-19 admissions&#10;,218
08-Dec-20,Cardiff and Vale University Local Health Board,COVID-19 admissions (suspected and confirmed),29
08-Dec-20,Cardiff and Vale University Local Health Board,Non-COVID-19 admissions&#10;,260
08-Dec-20,Cwm Taf Morgannwg University Local Health Board,COVID-19 admissions (suspected and confirmed),17
08-Dec-20,Cwm Taf Morgannwg University Local Health Board,Non-COVID-19 admissions&#10;,81
08-Dec-20,Hywel Dda University Local Health Board,COVID-19 admissions (suspected and confirmed),14
08-Dec-20,Hywel Dda University Local Health Board,Non-COVID-19 admissions&#10;,78
08-Dec-20,Powys Teaching Local Health Board,COVID-19 admissions (suspected and confirmed),0
08-Dec-20,Powys Teaching Local Health Board,Non-COVID-19 admissions&#10;,5
08-Dec-20,Swansea Bay University Local Health Board,COVID-19 admissions (suspected and confirmed),3
08-Dec-20,Swansea Bay University Local Health Board,Non-COVID-19 admissions&#10;,72
08-Dec-20,Velindre University NHS Trust,COVID-19 admissions (suspected and confirmed),0
08-Dec-20,Velindre University NHS Trust,Non-COVID-19 admissions&#10;,11
08-Dec-20,Wales,COVID-19 admissions (suspected and confirmed),98
08-Dec-20,Wales,Non-COVID-19 admissions&#10;,999
09-Dec-20,Aneurin Bevan University Local Health Board,COVID-19 admissions (suspected and confirmed),23
09-Dec-20,Aneurin Bevan University Local Health Board,Non-COVID-19 admissions&#10;,267
09-Dec-20,Betsi Cadwaladr University Local Health Board,COVID-19 admissions (suspected and confirmed),8
09-Dec-20,Betsi Cadwaladr University Local Health Board,Non-COVID-19 admissions&#10;,229
09-Dec-20,Cardiff and Vale University Local Health Board,COVID-19 admissions (suspected and confirmed),17
09-Dec-20,Cardiff and Vale University Local Health Board,Non-COVID-19 admissions&#10;,277
09-Dec-20,Cwm Taf Morgannwg University Local Health Board,COVID-19 admissions (suspected and confirmed),10
09-Dec-20,Cwm Taf Morgannwg University Local Health Board,Non-COVID-19 admissions&#10;,69
09-Dec-20,Hywel Dda University Local Health Board,COVID-19 admissions (suspected and confirmed),10
09-Dec-20,Hywel Dda University Local Health Board,Non-COVID-19 admissions&#10;,90
09-Dec-20,Powys Teaching Local Health Board,COVID-19 admissions (suspected and confirmed),0
09-Dec-20,Powys Teaching Local Health Board,Non-COVID-19 admissions&#10;,2
09-Dec-20,Swansea Bay University Local Health Board,COVID-19 admissions (suspected and confirmed),8
09-Dec-20,Swansea Bay University Local Health Board,Non-COVID-19 admissions&#10;,51
09-Dec-20,Velindre University NHS Trust,COVID-19 admissions (suspected and confirmed),0
09-Dec-20,Velindre University NHS Trust,Non-COVID-19 admissions&#10;,4
09-Dec-20,Wales,COVID-19 admissions (suspected and confirmed),76
09-Dec-20,Wales,Non-COVID-19 admissions&#10;,989
10-Dec-20,Aneurin Bevan University Local Health Board,COVID-19 admissions (suspected and confirmed),27
10-Dec-20,Aneurin Bevan University Local Health Board,Non-COVID-19 admissions&#10;,277
10-Dec-20,Betsi Cadwaladr University Local Health Board,COVID-19 admissions (suspected and confirmed),5
10-Dec-20,Betsi Cadwaladr University Local Health Board,Non-COVID-19 admissions&#10;,198
10-Dec-20,Cardiff and Vale University Local Health Board,COVID-19 admissions (suspected and confirmed),34
10-Dec-20,Cardiff and Vale University Local Health Board,Non-COVID-19 admissions&#10;,299
10-Dec-20,Cwm Taf Morgannwg University Local Health Board,COVID-19 admissions (suspected and confirmed),13
10-Dec-20,Cwm Taf Morgannwg University Local Health Board,Non-COVID-19 admissions&#10;,94
10-Dec-20,Hywel Dda University Local Health Board,COVID-19 admissions (suspected and confirmed),16
10-Dec-20,Hywel Dda University Local Health Board,Non-COVID-19 admissions&#10;,104
10-Dec-20,Powys Teaching Local Health Board,COVID-19 admissions (suspected and confirmed),0
10-Dec-20,Powys Teaching Local Health Board,Non-COVID-19 admissions&#10;,5
10-Dec-20,Swansea Bay University Local Health Board,COVID-19 admissions (suspected and confirmed),7
10-Dec-20,Swansea Bay University Local Health Board,Non-COVID-19 admissions&#10;,59
10-Dec-20,Velindre University NHS Trust,COVID-19 admissions (suspected and confirmed),3
10-Dec-20,Velindre University NHS Trust,Non-COVID-19 admissions&#10;,1
10-Dec-20,Wales,COVID-19 admissions (suspected and confirmed),105
10-Dec-20,Wales,Non-COVID-19 admissions&#10;,1037
11-Dec-20,Aneurin Bevan University Local Health Board,COVID-19 admissions (suspected and confirmed),29
11-Dec-20,Aneurin Bevan University Local Health Board,Non-COVID-19 admissions&#10;,255
11-Dec-20,Betsi Cadwaladr University Local Health Board,COVID-19 admissions (suspected and confirmed),5
11-Dec-20,Betsi Cadwaladr University Local Health Board,Non-COVID-19 admissions&#10;,195
11-Dec-20,Cardiff and Vale University Local Health Board,COVID-19 admissions (suspected and confirmed),33
11-Dec-20,Cardiff and Vale University Local Health Board,Non-COVID-19 admissions&#10;,238
11-Dec-20,Cwm Taf Morgannwg University Local Health Board,COVID-19 admissions (suspected and confirmed),26
11-Dec-20,Cwm Taf Morgannwg University Local Health Board,Non-COVID-19 admissions&#10;,64
11-Dec-20,Hywel Dda University Local Health Board,COVID-19 admissions (suspected and confirmed),12
11-Dec-20,Hywel Dda University Local Health Board,Non-COVID-19 admissions&#10;,90
11-Dec-20,Powys Teaching Local Health Board,COVID-19 admissions (suspected and confirmed),0
11-Dec-20,Powys Teaching Local Health Board,Non-COVID-19 admissions&#10;,2
11-Dec-20,Swansea Bay University Local Health Board,COVID-19 admissions (suspected and confirmed),12
11-Dec-20,Swansea Bay University Local Health Board,Non-COVID-19 admissions&#10;,46
11-Dec-20,Velindre University NHS Trust,COVID-19 admissions (suspected and confirmed),0
11-Dec-20,Velindre University NHS Trust,Non-COVID-19 admissions&#10;,6
11-Dec-20,Wales,COVID-19 admissions (suspected and confirmed),117
11-Dec-20,Wales,Non-COVID-19 admissions&#10;,896
12-Dec-20,Aneurin Bevan University Local Health Board,COVID-19 admissions (suspected and confirmed),21
12-Dec-20,Aneurin Bevan University Local Health Board,Non-COVID-19 admissions&#10;,234
12-Dec-20,Betsi Cadwaladr University Local Health Board,COVID-19 admissions (suspected and confirmed),10
12-Dec-20,Betsi Cadwaladr University Local Health Board,Non-COVID-19 admissions&#10;,149
12-Dec-20,Cardiff and Vale University Local Health Board,COVID-19 admissions (suspected and confirmed),23
12-Dec-20,Cardiff and Vale University Local Health Board,Non-COVID-19 admissions&#10;,201
12-Dec-20,Cwm Taf Morgannwg University Local Health Board,COVID-19 admissions (suspected and confirmed),26
12-Dec-20,Cwm Taf Morgannwg University Local Health Board,Non-COVID-19 admissions&#10;,95
12-Dec-20,Hywel Dda University Local Health Board,COVID-19 admissions (suspected and confirmed),14
12-Dec-20,Hywel Dda University Local Health Board,Non-COVID-19 admissions&#10;,76
12-Dec-20,Powys Teaching Local Health Board,COVID-19 admissions (suspected and confirmed),0
12-Dec-20,Powys Teaching Local Health Board,Non-COVID-19 admissions&#10;,7
12-Dec-20,Swansea Bay University Local Health Board,COVID-19 admissions (suspected and confirmed),8
12-Dec-20,Swansea Bay University Local Health Board,Non-COVID-19 admissions&#10;,75
12-Dec-20,Velindre University NHS Trust,COVID-19 admissions (suspected and confirmed),0
12-Dec-20,Velindre University NHS Trust,Non-COVID-19 admissions&#10;,6
12-Dec-20,Wales,COVID-19 admissions (suspected and confirmed),102
12-Dec-20,Wales,Non-COVID-19 admissions&#10;,843
13-Dec-20,Aneurin Bevan University Local Health Board,COVID-19 admissions (suspected and confirmed),7
13-Dec-20,Aneurin Bevan University Local Health Board,Non-COVID-19 admissions&#10;,102
13-Dec-20,Betsi Cadwaladr University Local Health Board,COVID-19 admissions (suspected and confirmed),7
13-Dec-20,Betsi Cadwaladr University Local Health Board,Non-COVID-19 admissions&#10;,60
13-Dec-20,Cardiff and Vale University Local Health Board,COVID-19 admissions (suspected and confirmed),18
13-Dec-20,Cardiff and Vale University Local Health Board,Non-COVID-19 admissions&#10;,75
13-Dec-20,Cwm Taf Morgannwg University Local Health Board,COVID-19 admissions (suspected and confirmed),14
13-Dec-20,Cwm Taf Morgannwg University Local Health Board,Non-COVID-19 admissions&#10;,51
13-Dec-20,Hywel Dda University Local Health Board,COVID-19 admissions (suspected and confirmed),10
13-Dec-20,Hywel Dda University Local Health Board,Non-COVID-19 admissions&#10;,66
13-Dec-20,Powys Teaching Local Health Board,COVID-19 admissions (suspected and confirmed),0
13-Dec-20,Powys Teaching Local Health Board,Non-COVID-19 admissions&#10;,0
13-Dec-20,Swansea Bay University Local Health Board,COVID-19 admissions (suspected and confirmed),8
13-Dec-20,Swansea Bay University Local Health Board,Non-COVID-19 admissions&#10;,51
13-Dec-20,Velindre University NHS Trust,COVID-19 admissions (suspected and confirmed),0
13-Dec-20,Velindre University NHS Trust,Non-COVID-19 admissions&#10;,6
13-Dec-20,Wales,COVID-19 admissions (suspected and confirmed),64
13-Dec-20,Wales,Non-COVID-19 admissions&#10;,411
14-Dec-20,Aneurin Bevan University Local Health Board,COVID-19 admissions (suspected and confirmed),23
14-Dec-20,Aneurin Bevan University Local Health Board,Non-COVID-19 admissions&#10;,102
14-Dec-20,Betsi Cadwaladr University Local Health Board,COVID-19 admissions (suspected and confirmed),6
14-Dec-20,Betsi Cadwaladr University Local Health Board,Non-COVID-19 admissions&#10;,80
14-Dec-20,Cardiff and Vale University Local Health Board,COVID-19 admissions (suspected and confirmed),20
14-Dec-20,Cardiff and Vale University Local Health Board,Non-COVID-19 admissions&#10;,96
14-Dec-20,Cwm Taf Morgannwg University Local Health Board,COVID-19 admissions (suspected and confirmed),6
14-Dec-20,Cwm Taf Morgannwg University Local Health Board,Non-COVID-19 admissions&#10;,48
14-Dec-20,Hywel Dda University Local Health Board,COVID-19 admissions (suspected and confirmed),3
14-Dec-20,Hywel Dda University Local Health Board,Non-COVID-19 admissions&#10;,61
14-Dec-20,Powys Teaching Local Health Board,COVID-19 admissions (suspected and confirmed),0
14-Dec-20,Powys Teaching Local Health Board,Non-COVID-19 admissions&#10;,0
14-Dec-20,Swansea Bay University Local Health Board,COVID-19 admissions (suspected and confirmed),9
14-Dec-20,Swansea Bay University Local Health Board,Non-COVID-19 admissions&#10;,40
14-Dec-20,Velindre University NHS Trust,COVID-19 admissions (suspected and confirmed),0
14-Dec-20,Velindre University NHS Trust,Non-COVID-19 admissions&#10;,0
14-Dec-20,Wales,COVID-19 admissions (suspected and confirmed),67
14-Dec-20,Wales,Non-COVID-19 admissions&#10;,427
15-Dec-20,Aneurin Bevan University Local Health Board,COVID-19 admissions (suspected and confirmed),23
15-Dec-20,Aneurin Bevan University Local Health Board,Non-COVID-19 admissions&#10;,266
15-Dec-20,Betsi Cadwaladr University Local Health Board,COVID-19 admissions (suspected and confirmed),5
15-Dec-20,Betsi Cadwaladr University Local Health Board,Non-COVID-19 admissions&#10;,205
15-Dec-20,Cardiff and Vale University Local Health Board,COVID-19 admissions (suspected and confirmed),15
15-Dec-20,Cardiff and Vale University Local Health Board,Non-COVID-19 admissions&#10;,264
15-Dec-20,Cwm Taf Morgannwg University Local Health Board,COVID-19 admissions (suspected and confirmed),22
15-Dec-20,Cwm Taf Morgannwg University Local Health Board,Non-COVID-19 admissions&#10;,80
15-Dec-20,Hywel Dda University Local Health Board,COVID-19 admissions (suspected and confirmed),11
15-Dec-20,Hywel Dda University Local Health Board,Non-COVID-19 admissions&#10;,84
15-Dec-20,Powys Teaching Local Health Board,COVID-19 admissions (suspected and confirmed),0
15-Dec-20,Powys Teaching Local Health Board,Non-COVID-19 admissions&#10;,4
15-Dec-20,Swansea Bay University Local Health Board,COVID-19 admissions (suspected and confirmed),13
15-Dec-20,Swansea Bay University Local Health Board,Non-COVID-19 admissions&#10;,42
15-Dec-20,Velindre University NHS Trust,COVID-19 admissions (suspected and confirmed),0
15-Dec-20,Velindre University NHS Trust,Non-COVID-19 admissions&#10;,7
15-Dec-20,Wales,COVID-19 admissions (suspected and confirmed),89
15-Dec-20,Wales,Non-COVID-19 admissions&#10;,952
16-Dec-20,Aneurin Bevan University Local Health Board,COVID-19 admissions (suspected and confirmed),30
16-Dec-20,Aneurin Bevan University Local Health Board,Non-COVID-19 admissions&#10;,269
16-Dec-20,Betsi Cadwaladr University Local Health Board,COVID-19 admissions (suspected and confirmed),7
16-Dec-20,Betsi Cadwaladr University Local Health Board,Non-COVID-19 admissions&#10;,189
16-Dec-20,Cardiff and Vale University Local Health Board,COVID-19 admissions (suspected and confirmed),36
16-Dec-20,Cardiff and Vale University Local Health Board,Non-COVID-19 admissions&#10;,287
16-Dec-20,Cwm Taf Morgannwg University Local Health Board,COVID-19 admissions (suspected and confirmed),24
16-Dec-20,Cwm Taf Morgannwg University Local Health Board,Non-COVID-19 admissions&#10;,81
16-Dec-20,Hywel Dda University Local Health Board,COVID-19 admissions (suspected and confirmed),21
16-Dec-20,Hywel Dda University Local Health Board,Non-COVID-19 admissions&#10;,90
16-Dec-20,Powys Teaching Local Health Board,COVID-19 admissions (suspected and confirmed),0
16-Dec-20,Powys Teaching Local Health Board,Non-COVID-19 admissions&#10;,5
16-Dec-20,Swansea Bay University Local Health Board,COVID-19 admissions (suspected and confirmed),14
16-Dec-20,Swansea Bay University Local Health Board,Non-COVID-19 admissions&#10;,55
16-Dec-20,Velindre University NHS Trust,COVID-19 admissions (suspected and confirmed),0
16-Dec-20,Velindre University NHS Trust,Non-COVID-19 admissions&#10;,3
16-Dec-20,Wales,COVID-19 admissions (suspected and confirmed),132
16-Dec-20,Wales,Non-COVID-19 admissions&#10;,979
17-Dec-20,Aneurin Bevan University Local Health Board,COVID-19 admissions (suspected and confirmed),38
17-Dec-20,Aneurin Bevan University Local Health Board,Non-COVID-19 admissions&#10;,263
17-Dec-20,Betsi Cadwaladr University Local Health Board,COVID-19 admissions (suspected and confirmed),7
17-Dec-20,Betsi Cadwaladr University Local Health Board,Non-COVID-19 admissions&#10;,204
17-Dec-20,Cardiff and Vale University Local Health Board,COVID-19 admissions (suspected and confirmed),35
17-Dec-20,Cardiff and Vale University Local Health Board,Non-COVID-19 admissions&#10;,225
17-Dec-20,Cwm Taf Morgannwg University Local Health Board,COVID-19 admissions (suspected and confirmed),20
17-Dec-20,Cwm Taf Morgannwg University Local Health Board,Non-COVID-19 admissions&#10;,69
17-Dec-20,Hywel Dda University Local Health Board,COVID-19 admissions (suspected and confirmed),9
17-Dec-20,Hywel Dda University Local Health Board,Non-COVID-19 admissions&#10;,98
17-Dec-20,Powys Teaching Local Health Board,COVID-19 admissions (suspected and confirmed),0
17-Dec-20,Powys Teaching Local Health Board,Non-COVID-19 admissions&#10;,3
17-Dec-20,Swansea Bay University Local Health Board,COVID-19 admissions (suspected and confirmed),19
17-Dec-20,Swansea Bay University Local Health Board,Non-COVID-19 admissions&#10;,83
